"","None_1","None_2","Basal_Normal","LumA_LumB","Basal"
"EPS8L2",0.0607467648444876,0.0557185652723073,0.0510185752219716,0.107126412693651,0.228080583887377
"ANO6",0.158258878309815,0.299195639679228,0.0426050838009487,0.0718026302684838,0.141711171172434
"TALDO1",0.189993794837751,0.136093200771472,0.193512059660499,0.0286077342634766,0.0466029029875936
"FZD8",0.0069553860872339,0.00476740915313462,0.0153939606597509,0.0101581900751646,0.00881457564129352
"MAGEF1",0.0820660154308131,0.000808335519870865,0.169998174387219,0.114543462980741,0.171900444805417
"SAMD9L",0.0201060884917371,0.0428629372918332,0.0505295972134949,0.0141372255334951,0.0716913925903142
"CAVIN1",0.132628158359292,0.00295766041965502,0.171698865204672,0.12637340078808,0.0478439351698747
"IRX3",0.268557246820856,0.0218449685168591,0.0586372543601556,0.0311052864040311,0.215513737967173
"TBL1XR1",0.108555094227404,0.097382193052543,0.00305447852262671,0.0153553816888554,0.0469524929896143
"CD163",0.039716520056226,0.0248872712412486,0.00754934553498505,0.00240864846587754,0.0161401432096214
"RPLP2",0.139246181071185,0.136771676736443,0.00717800544124795,0.0734176886309528,0.124488970354476
"JUN",0.0359257405763515,0.0556185205666483,0.0403114490795428,0.017068420350254,0.0345082594834112
"GBA1",0.0334754051286452,0.0534420206062341,0.0414778299736195,0.0865796936442223,0.126269642865332
"PNPLA2",0.105676504163294,0.113734878050471,0.0786228882740526,0.252993946614212,0.0350551414230874
"AGTRAP",0.108592656674133,0.0419725526335793,0.126370484808336,0.150976729528272,0.164387014663425
"CRACR2B",0.0293005423144863,0.0920144862533808,0.0115808121672866,0.101887072534555,0.0808043594780883
"CD151",0.1421302703814,0.246290076744609,0.0247297480367098,0.225217602990745,0.0840723185444164
"POLR2L",0.0622328352820646,0.0698259584112507,0.00614190230983818,0.104084663572881,0.0954139054591989
"FAM20C",0.0212174583159435,0.0282442910998841,0.0180214853239309,0.0047392188554986,0.074821520997248
"FLII",0.0947289696516699,0.0650946499733232,0.0634458703743656,0.0317717341393691,0.144016020324874
"SOX12",0.124246584870597,0.0174044572630644,0.00461521438264782,0.236498283753829,0.0588048503537544
"HNRNPA0",0.130381134109767,0.254625358159794,0.27875016895163,0.132824354237048,0.0918426100999272
"MYOZ1",0.00501750045099223,0.00863208343869138,0.0064318889194106,4.68674781929791e-05,0.0087930988422196
"AP3S1",0.0388628344391159,0.02295639429065,0.229394239325867,0.216577022344036,0.00130096081161058
"GRB2",0.0445958869684563,0.0264242075024789,0.0373505803473175,0.0258684490652079,0.0114826601206429
"ZBTB41",0.0235007671211934,0.137282741472522,0.0540326135864626,0.081358396004661,0.0764269706230408
"UBE2N",0.132597797907795,0.081108117749009,0.0139492977157644,0.132247719281202,0.147993950260323
"RPS27",0.151080411127055,0.0532859025202361,0.252549436284875,0.0393979601299694,0.091208019853004
"RIC8A",0.0754958350274887,0.245197441390474,0.286861782670396,0.166260152040249,0.0579077154373741
"CIMAP1B",0.0118240215288771,0.0996466749112985,0.0930102135371265,0.0387772532232483,0.0114569369633867
"IMPDH2",0.0689601006238026,0.132207885410731,0.0770027231386294,0.132668564180484,0.0783210354130215
"NDUFAF3",0.204949768563339,0.203510929563338,0.0477044225068197,0.130648905463162,0.0893650395669686
"STAP2",0.102648424132037,0.0176311940925378,0.0692333266394527,0.0692358369220042,0.0594775603763714
"BOLA1",0.00751343129689125,0.0677603928336749,0.0784570250059531,0.0535149665294198,0.112925816037312
"PLEC",0.157085229876503,0.137822569885773,0.0340652978183322,0.0867201863711649,0.04311398498646
"WDR6",0.340837143025278,0.170392086372336,0.189638894407802,0.0557702407289871,0.0558702152893648
"TMEM11",0.0286500721922727,0.000437778089490092,0.0106987122848021,0.0170449620907736,0.0229690752872637
"SHISA3",0.00162482870403867,4.59518127886278e-05,2.86217884306077e-05,9.73443863837337e-06,0.00670511462238985
"CALML5",0.0112497920644043,0.00299161537994768,0.00627326083526867,0.000865011095232609,0.0637515803952646
"COX14",0.0596935519921203,0.108146268302403,0.167495783398469,0.0881925643197494,0.16558558190585
"UCN3",0.000562746521043741,0.00333846046014478,0.0013530284769213,0.00172346450317283,0.000258969642599084
"CTXN1",0.0570428156420629,0.0281154279212655,0.0932060156600977,0.053822437449427,0.0873280956969214
"GTPBP6",0.0786093484350944,0.0326026224304357,0.185519692354325,0.0878075691493066,0.129312904680956
"PARP10",0.0261484939737676,0.13419281445436,0.109730047308126,0.0373462677582766,0.0713998254415904
"KCTD12",0.167508738307503,0.122153139970041,0.205366736986221,0.012166045976883,0.0947516457666985
"GRINA",0.180216569841302,0.0721189102393441,0.0700559965599678,0.0469824714460709,0.0682654705380193
"THBD",0.052970722453333,0.195090696666154,0.0168002058212132,0.044297231212208,0.00933198768868652
"COX5A",0.0450179579961267,0.0973746533060885,0.138508428455302,0.0297550327067037,0.237057726273877
"ZHX2",0.160069914075281,0.0113438675136345,0.0283855773177565,0.142756916855665,0.244953520055927
"C5orf46",0.00392890614958628,0.00420027895995283,0.0042877294029801,0.00016682483130005,0.0718414725329998
"APOLD1",0.0735920946181516,0.00998583826891604,0.0619006411536704,0.0378538763146251,0.0349217745879972
"EXOSC4",0.0222328232577091,0.0949101039660515,0.0946722935586171,0.0307341517668368,0.0604418204250593
"TAF7",0.195382817533632,0.0635172819248339,0.151311640399598,0.141006341858106,0.132795446682714
"LGALS7B",0.00515625417284885,4.43662552564457e-05,0.00285418164956698,3.12556893862948e-05,0.00287286391400249
"ZNF552",0.0381367677225721,0.0355845159950172,0.010080113386788,0.0822744418642097,0.0178421490472649
"TUFM",0.304530004865138,0.120708253409759,0.0373030506441297,0.361911434171065,0.0580793020187668
"SELENOW",0.122969995268753,0.108309646619476,0.14251915033369,0.00981923864335559,0.265840994306425
"EIF3K",0.0583272759738377,0.0578004785970419,0.00655896870652267,0.00277176975172039,0.0588590084600655
"MRFAP1L1",0.182555958539525,0.079776510807395,0.154315160434573,0.287648540969655,0.110324347651034
"AURKB",0.00881598197054464,0.00392304491580582,0.0037844126425312,0.000807713695402925,0.260004586129392
"MRFAP1",0.418671360586994,0.0136577720244866,0.0739060874922412,0.206265475873306,0.172759929555342
"KLHDC7A",0.0328209460202578,0.0175075458705232,0.0225611968243708,0.0258703898885211,0.0133262972079336
"RCC2",0.107554744094127,0.180641260277377,0.16067290961941,0.054613018158658,0.0030840174399429
"DPM3",0.0370291482706336,0.0552690662909169,0.208546659291277,0.043593330429344,0.141782266900484
"CYC1",0.108671998750215,0.120196547624298,0.112140930387564,0.0549555856357759,0.0710441045501175
"PER1",0.0413587835135586,0.0628518160470239,0.00254862742446868,0.0258962324380317,0.0409769138155054
"FARSA",0.241429319097717,0.220403284363309,0.000298618572954306,0.0188299699002613,0.0423781203325814
"SAMD4B",0.0320526784690002,0.0293380505300027,0.0360292618971127,0.0401957781346763,0.165370904401568
"GIMAP7",0.0747117067750446,0.0055051726715738,0.0961156556853275,0.00408897682110269,0.00159402701789485
"FUCA1",0.169465223241666,0.129641801771022,0.148453087740176,0.0780199954506613,0.0581300082530007
"TMEM125",0.104640567743488,0.0981073005569238,0.107903827266525,0.0653745413913868,0.122037969693914
"ZNF664",0.0095201735351713,0.173188074057023,0.0272619004526317,0.0313429525674904,0.173388602523801
"CALR",0.0929358730060432,0.0139176906096839,0.0820619457547772,0.0447890890576578,0.175044086830471
"MAGED1",0.0963634143422772,0.069845037259294,0.00667950623907341,0.0492753476531592,0.155522744817396
"LDLRAD3",0.109892315184633,0.0737880538612844,0.0406039154157838,0.101436188322419,0.0536613046627662
"RAD23A",0.0817682169764369,0.106298599673172,0.0851012247672232,0.0609163889562565,0.0711186024924277
"GADD45GIP1",0.0281261556390065,0.0407636879568786,0.0775557377056476,0.0933180440167032,0.121290900159969
"PTPN11",0.100737630174223,0.148484042361518,0.0999079153376301,0.113954376080632,0.0721135370397654
"HLA-DQB1",0.0854385125118052,0.072380817963732,0.084089908858004,0.0119285047977449,0.0581131420457649
"EGR3",0.0135362124540201,0.0246831841392631,0.0207595291121682,0.034330431984853,0.0116083017449886
"VWA1",0.155612461707316,0.0239713349704325,0.00530482378935187,0.11367289647659,0.115219474719279
"ZBTB18",0.0675536263874897,0.00863617935056767,0.019213945126798,0.0344638332727775,0.0693905695996519
"SHARPIN",0.0921632812823242,0.0977142813102162,0.0517076882345514,0.0760645919001776,0.149255944988484
"ALOX15B",0.0214610400339211,0.00208615969260097,0.00838763481742244,0.00288167134564304,0.00369832111612065
"CDC42EP4",0.0458121482089741,0.0230620104719732,0.0114730720981632,0.0156828678365691,0.0421507830397529
"MAF1",0.010341728515402,0.051402313058612,0.19089615233519,0.0394096573722349,0.358674936204898
"PCED1B",0.0511304873315087,0.014597238478765,0.0210032214428972,0.016269018871337,0.021315825940309
"CDH5",0.0432320006881366,0.173235719721008,0.062030093830755,0.0967386992551456,0.0692556748195506
"MYADM",0.0726716748442664,0.0414127917877463,0.094335324089248,0.0731637425274112,0.0888149216271972
"CITED4",0.038309041227874,0.0581249373195099,0.0538746270167768,0.0217192218899161,0.0343984316224981
"PDXDC1",0.169692586247514,0.0346783826942664,0.191852455946762,0.132981844540399,0.0551967694865241
"SEPHS2",0.273921597329457,0.183913532410438,0.00819229206179102,0.0119566389352164,0.010952057241274
"C14orf119",0.14729952651708,0.0519930318258803,0.0674677878025626,0.0329856450276282,0.0286221001172343
"PUF60",0.164217538636398,0.144018602746137,0.115850421908228,0.139448167188918,0.0161124136142682
"DCTPP1",0.159078553130742,0.0554124237421011,0.134388087613597,0.0550586621988292,0.116715876812624
"PPP1R14BP3",0.0396429243330733,0.00833262001084232,0.0227195973400112,0.0212709578790758,0.265097424405282
"RCC1",0.0276130737785862,0.0796459114147938,0.135021288656098,0.0198636542652841,0.115346390266698
"MYL11",0.00230314503253886,0.00436996237735754,0.00296108458727109,0.00169451394733306,0.0017426199551608
"HCLS1",0.0407661896768002,0.00841595823829007,0.221069730943108,0.0549695066679449,0.00439344025664124
"MTURN",0.0590350245966581,0.0256978926958635,0.0888442217038668,0.121009611690776,0.0419336386982242
"PAK2",0.16651508388641,0.0538757919648143,0.0540654120296075,0.107955927716294,0.113152439561395
"MCFD2",0.124187638722483,0.00446787322446612,0.0942809985796903,0.069942770421248,0.167009942199576
"GAS1",0.0208102370804645,0.148812292028066,0.0689111859814453,0.0102827295133868,0.030195804301542
"NRIP1",0.0428246737263366,0.0715024094123943,0.0534908344265248,0.156838675130796,0.00709691971108876
"TSPYL5",0.0441886384186502,0.0633270932179161,0.0403205890351149,0.00445267789604331,0.0275204334312875
"H2AC6",0.0148044046869662,0.0915711934585583,0.0696342931318895,0.199157423222345,0.0369031690896065
"H2BC4",0.0269132550984568,0.0403173697651954,0.0251496509881871,0.0695275492032648,0.0367438501103067
"TMEM64",0.0204366114378036,0.00465594678726032,0.011833275196398,0.00518331091988372,0.00512898362012332
"SHISA2",0.00581665051027142,0.0281006729449015,0.0229377149432093,0.068096946215451,0.00616437086971737
"ZDHHC20",0.130180241681262,0.0036733604590646,0.0489245835598104,0.0454030349776573,0.204086383788932
"PPA1",0.100906952932951,0.0834970876017801,0.00366120938697528,0.0530031027203866,0.107116354931058
"HOXC10",0.0678437032521126,0.0445322270267705,0.136371518953193,0.0995523488908536,0.12175413935288
"SSR4",0.115810692605821,0.0888885561978188,0.079095518139704,0.0239524876558362,0.149464357336988
"CUEDC1",0.0746808019209463,0.0500538077888237,0.0422789983891531,0.132735500291059,0.0442092544090776
"SCRIB",0.0636562904416358,0.165321142735158,0.211495055287915,0.0166945612775544,0.00335270666178299
"OXTR",0.0221248633767226,0.0293989782984518,0.00660789876692821,0.00996354637956629,0.0124819059079698
"FAM83H",0.172085374815469,0.174303882000309,0.0148198072334843,0.164493678861346,0.0940529060384981
"TCEAL8",0.200135810364191,0.276238693954802,0.044877940808826,0.254231236088631,0.0971275570989497
"MRPL14",0.149128587560383,0.0648495443529242,0.051580312963168,0.0142650088426361,0.199023901854139
"NQO1",0.0751268566370516,0.0652151522953747,0.017939859938288,0.0381204172973159,0.0641395855463945
"HIGD1A",0.0209611571205027,0.0768806127907674,0.0684462559438116,0.0468780507495657,0.0323425886240299
"MAPK15",0.0185955029737776,0.0383613814952488,0.0290899921123738,0.0302545554697088,0.0774460743149085
"ADIPOQ",0.0104019822237137,0.0371477648039313,0.00800712752703968,0.0305775268029939,0.0181482965370066
"F2R",0.0435940787089407,0.00401796287993412,0.201853146513631,0.164065236083581,0.0930092389592128
"NPM1",0.119806049272082,0.0393360479557896,0.115468695763621,0.0445721557209798,0.0730240869710251
"DHTKD1",0.139893952481599,0.0306034322231778,0.00610422597322124,0.0129271886646974,0.0332937046779521
"PENK",0.00134633081747515,0.000467039239491262,0.000621318948401731,6.03243192760093e-05,0.00698994186887523
"H2AC25",0.0517112629717523,0.0419128382353916,0.0704674417899736,0.0282083363266197,0.0472481361565504
"POLR2A",0.146217544201849,0.183752539246942,0.0738948553809065,0.211112871769082,0.117380103974939
"TMEM45A",0.0304433770151624,0.0103114726044084,0.00400206526373753,0.00114253074859299,0.0534345235739068
"RNF135",0.189090842919872,0.0200185774071087,0.0902708488465797,0.0217667767360834,0.085491702537363
"FDCSP",4.77645877875215e-05,8.54142921394415e-05,0.000332182786377373,5.74741405233154e-07,0.0156758172368869
"PHLDA2",0.0695570497686162,0.0282043586353222,0.0257251066883096,0.0199840235554118,0.074190132937517
"GPR88",0.00326362831851605,0.00478642664042972,0.00599917420893709,0.0181341643326007,0.000455638227465767
"MACIR",0.00252842413014969,0.0456170323114665,0.048856086173866,0.255838268353233,0.00963928541939669
"SIAH2",0.0626764196894328,0.00783140023232601,0.0505193500501205,0.117382904611845,0.0501714266537805
"COPG1",0.0824131346441722,0.0973530322759778,0.0210443799481016,0.054166623166006,0.0494434336548029
"LSM10",0.166225432153014,0.168413428599965,0.0489785080459145,0.0887011092152309,0.00481497238451907
"RELL1",0.0146060801868556,0.0832931773904704,0.122653244566952,0.102235190659183,0.0554459397237586
"CLDN7",0.127446798699601,0.0614232730982622,0.108805234872042,0.113102367519081,0.124477363274649
"COA4",0.0331745745403101,0.0742649527788251,0.0485640795019011,0.0717428486770122,0.00511732491316926
"SNRPE",0.132470709715109,0.096562858642634,0.0959760447592997,0.00670354419917827,0.0981149704786435
"PNMA8A",0.0414270787146233,0.0243584503100496,0.00875403929830784,0.00365372879822324,0.0794355383023521
"CHST15",0.0434754116019984,0.0113400136289828,0.0700006256935932,0.205783274940172,0.0462461802605103
"IDH2",0.0682745310853238,0.0497009830184499,0.0438621792865186,0.0232014800399167,0.0237969165210758
"TMEM259",0.250763630851299,0.0357685918688255,0.258524388494051,0.273458982479809,0.0447632957010303
"TNRC18",0.152586988653731,0.079293443052762,0.0229143553085092,0.0617886303833269,0.0869377609597316
"NOP10",0.0537282544465198,0.19487317154492,0.0207795774253758,0.173788341907373,0.33760099918793
"FAM89A",0.0119192999854874,0.0131899288049848,0.00855845240622316,0.00174352292037714,0.00201817171236732
"IST1",0.0160722434146175,0.108297461260763,0.139083407770249,0.127382473296438,0.259961511820869
"MRPL41",0.00352443043936548,0.0514807360660833,0.0316625316449887,0.0210616843400224,0.0932532517994948
"CREB3L2",0.0835592200484016,0.0925110542187415,0.0052253393598193,0.0089259902458717,0.147748186746011
"TSEN54",0.291695959072337,0.0796607892290734,0.0551309267206363,0.0467822965769976,0.212115997835081
"MRPS16",0.01481919226937,0.115849139001252,0.143620174268427,0.0438314011051261,0.0640386416301679
"LDOC1",0.0499538855243819,0.0355955816291196,0.0161341268373405,0.0092264566693912,0.0951839497693699
"SHMT2",0.152054451435404,0.00133957778453658,0.101549302966495,0.0090901622144197,0.210537778658438
"ATP6AP2",0.145489428890912,0.179656853038283,0.151702788787741,0.132184458900375,0.0619432475375413
"BACE2",0.0444619757895062,0.0985380039009079,0.11192137581302,0.00817842553558554,0.0757942994958991
"SYNM",0.00224697239013183,0.0163238385558729,0.00971373463897014,6.06490304562219e-05,0.034063951127495
"B4GALNT4",0.146058639443687,0.0124302316952148,0.0433602330628715,0.0759069185988838,0.161343831382767
"C8orf33",0.0522385023915753,0.0319376232898014,0.137022420271157,0.055814205512888,0.231275048651097
"C1S",0.0141287269119423,0.0597993887969683,0.0585152806999028,0.00827902752004063,0.145051204828426
