"","LumA_1","Normal","Basal","LumB","LumA_2"
"IGHG1",8.16161912075912e-09,0.00352359034211504,0.863013505605996,2.74621032285476e-05,1.55363503560029e-06
"IGHG3",1.98139575010957e-05,0.0174200975267532,0.686404448286593,0.0021051015783841,0.00513250522979337
"IGHD",0.00619261409177947,0.0853772369396946,0.152743171937643,0.000108574127880462,0.018282037648
"IGHM",8.48076454449491e-06,0.0446098345678426,0.303656306025122,0.00730530393387922,0.00525598328093924
"IGHJ6",0.000311010821753615,0.0701657242228478,0.175062712104387,0.000103608905497293,0.00144777388151167
"IGHJ2",0.000779545688297978,0.0735308087576923,0.183222335530438,0.00440325369868536,0.0220276363821198
"IGHV6-1",0.00943112309248238,0.0194837582028677,0.130683642496925,0.0057790703679167,0.0214848640038426
"IGHV1-2",8.29844953734028e-06,0.0559300326949095,0.313079319918981,0.0612109270812118,0.00695506610235768
"IGHV1-3",1.02400567519574e-05,0.0146578805467164,0.135093279906885,0.0862094437586197,0.00780473895171451
"IGHV2-5",1.33288629199714e-07,0.0447674304457319,0.211660220137274,0.0306915683758671,0.000943832563498675
"IGHV3-7",0.000103943330762335,0.0961567539806253,0.339710302318408,0.0115300920477099,0.050992716901807
"IGHV3-11",1.58020169200718e-05,0.0203200472065454,0.147173892353708,0.0450021020130185,0.000406485075607164
"IGHV3-13",0.00775899612267021,0.00927228838948541,0.0940516386295239,0.0275525554993833,0.0492514083077083
"IGHV3-15",7.11175406589251e-06,0.0586873291002526,0.17573784131647,0.0704488376216754,0.0262750705229043
"IGHV1-18",2.4382037778776e-08,0.0180006587605319,0.290054747036115,0.0596439776714144,0.000229832750677152
"IGHV3-20",3.01289156666595e-08,0.065350418056942,0.285974293501498,9.38339207513756e-06,2.09662230697331e-05
"IGHV3-21",7.09369725320815e-05,0.0200259860165975,0.255774353641261,0.147165451329817,0.00641799413902173
"IGHV3-23",2.2278040545044e-07,0.0406442499893438,0.405114217071478,0.158500420056333,0.00208350629404097
"IGHV1-24",7.04237489197371e-06,0.0307903303364763,0.241445233513789,0.00122966269861148,0.0317506310488682
"IGHV2-26",2.32876603163862e-05,0.0126068093617403,0.107355855083316,0.0485101679823727,0.00566631413535437
"IGHV4-28",8.93918997780338e-05,0.144493714222145,0.425123995728838,0.0442643013218948,0.0516936991780934
"IGHV3-33",3.0866957857543e-06,0.0344186365648371,0.261520385407416,0.0914321129027784,0.000871143566137912
"IGHV4-34",3.3287268181748e-05,0.0449628312808838,0.328977151510698,0.107661165480017,0.0475788069331347
"IGHV4-39",0.000608411719846453,0.0510021772968985,0.207735027198707,0.00509631290253951,0.00904389081881154
"IGHV1-46",3.10983418008399e-07,0.0655316575243348,0.310262814224958,0.0838654183991655,0.00968073882983253
"IGHV3-48",1.79176074940616e-06,0.0639753543638459,0.327883309753862,0.139790304735332,0.00109588056056296
"IGHV3-49",2.4661182285205e-07,0.041550501239735,0.187524006039628,0.0710525056818385,0.00592401775297439
"IGHV5-51",1.50343232575717e-07,0.0349071777401156,0.183396135872531,0.0507784856051817,0.000263609686285996
"IGHV3-53",6.48354398862264e-05,0.0143432735797636,0.0882125505667743,0.020138674151203,0.0162075072770051
"IGHV1-58",0.000111973474484127,0.000951236442028573,0.0671167790662103,0.00865421018051644,0.0529747910839052
"IGHV4-61",6.14535150501154e-07,0.0306504077575537,0.0670120324786644,0.0592706829989302,8.62925579067637e-05
"IGHV3-66",8.37878504969256e-05,0.0547059100537799,0.230003975974184,0.0418147029726151,0.0366853778146085
"IGHV1-69",3.10252647421995e-08,0.0212474717328259,0.23060356839829,0.0231504501562505,1.37681849314678e-05
"IGHV2-70D",0.00915922345936331,0.0213384137301122,0.126914886960327,0.0019928841664536,0.0491316739200275
"IGHV3-73",3.85427883292666e-08,0.00640869255635646,0.0904910298938457,5.14702512555059e-06,6.08054530978036e-06
"IGHV5-78",0.0275415939941664,7.91389547391456e-05,0.00185543839064123,0.0680632760607827,0.00452256304388858
"SNORD17",0.00300009238379855,0.000712991047470603,6.15798275334553e-05,0.11699418285279,0.000749358025724909
"SNORA53",5.35377417728471e-10,5.71448975656825e-09,2.83448953830961e-13,0.116270781234969,0.000107573327835039
"KRTAP3-3",0.0771953903447895,0.00346796637340752,0.00553601943398226,0.0195358281681155,0.00110159605348551
"DENND1B",0.444676635866665,0.000102447320318294,0.000831732664335534,0.362525293063445,0.151998341709184
"SFT2D2",6.46554107611249e-08,0.236027817761734,1.08838110334391,0.719751514974597,1.39358801179622e-05
"ACKR1",0.0887182555915834,1.05869729590072,7.85364901789825e-08,4.29165821001808e-07,0.0501793633720763
"NRAS",0.00486785825209237,0.0181085833625323,0.0895003661586232,0.188644745951404,0.00212642586290611
"RPL18AP3",0.245492957985682,0.250602456614993,0.789789817283594,2.01059912073939e-05,0.00161099698123144
"VDAC1",0.753324158889175,0.00190955596075684,1.22561508506216,1.15021180645139,0.55839452761828
"TMX2",0.308404938469799,0.0049390832669658,0.557056850889747,0.410364182401127,0.305606853036197
"LEPROT",0.258519289775527,1.00722634700466,0.0581433056793688,1.25551533413563,1.30757302527685
"LBH",0.0984118657164947,0.791157584363983,0.792274281982334,0.437099603137439,0.427868247572139
"PPP1CB",0.0180428139000721,0.470817292067317,0.876270765521885,1.54638767076966,0.071371066198811
"GPSM3",0.324319808968858,0.228986832725621,0.98682941382166,0.00413074447151682,0.371905190593075
"ATF6B",1.62808403944356,0.293056477113686,1.52430325229666,1.40565234299313,0.291366348532632
"SLC35F6",0.88040293302207,0.0477822559422403,0.588235551401975,1.03452720062264,0.0923840461452204
"CLIC1",1.15976616565782,0.19935079152795,3.11000028192759,0.325942988499491,1.02361125918118
"DDAH2",1.94762652257213,0.565725330027838,1.34341542794114,0.0100279784895419,0.0572285374126732
"RPS29",0.889751446166813,0.612516047466496,1.42738719155925,0.0238120856448772,0.271670003657415
"UGT2B11",0.126378293613844,0.0164419547827533,0.00156730516732201,0.0510246367345921,0.177338568813766
"EMP2",1.09903894846156,0.0080867603320255,0.188746665394332,0.684366842237377,0.358648940753537
"NAXD",1.38245385665754,0.304171558148175,0.636903279110428,0.383681555644278,0.262322837997085
"REPIN1",2.76619492658566,0.257543227784273,1.49661547410276,0.80851268087297,0.0780669262782305
"CPNE1",0.218113235233603,0.0417673781214969,0.58998434158118,0.10721744679553,0.118079001142359
"PLAC9P1",0.632067920539091,0.0763571601250343,0.000283967656253095,1.8527658491131e-06,0.000369738401014191
"ALG3",0.444929406043306,0.0491657523847346,3.27277840697876,0.738182138166633,0.114575360726427
"SMIM30",0.255052714938673,0.310794960004152,1.38873797712815,1.04103785021597,0.231396696705926
"FIS1",2.50264659560302,0.606873120961684,1.25854204653944,0.00523729014036242,0.0188824397872769
"PPME1",0.192706699056104,0.00358611386398864,0.368859340460758,0.164110764302466,0.183225909449269
"STARD10",0.962878917004551,4.5845377582073e-06,0.105061190791138,0.00949862520471616,0.0276252771627929
"HMGN2P15",1.22981894675143,0.261590084019755,0.0048013903018695,0.0401231199106895,0.120596497258091
"ZBED1",1.11060998875587,0.367634536277754,1.37181556191606,0.550843888033648,1.06918522430779
"PPIAP29",0.0111623148600779,0.00429396582831343,0.646592891868149,0.0636797635906199,0.0107457388569837
"PHB2",0.526028902044231,0.438473823824802,1.79148121947732,0.0427394108267805,0.154657378370832
"RPL13P12",0.382363292229034,0.322380993492177,0.852800285782236,1.87691928516868e-07,0.00138704176721442
"MUC5AC",0.000511262812561477,4.86645268800942e-05,0.0646683783369816,0.0181253546299993,0.0453242484903963
"DDX3X",0.312703608928401,0.814562737808965,0.222084648872233,2.82052827653514,1.22637924297419
"TMEM167B",0.374118139188688,0.0338613780303444,0.684153578945799,0.821048055201461,1.42822978124713
"TSTD1",2.83702883544236,0.0466761196733668,0.874341095558243,0.0059051887020164,0.0430223564388706
"RPL21P16",0.51825984162028,0.19735127582374,0.656505385532291,9.5026652560409e-12,5.33824870115421e-07
"MAGEA3",2.96755118671392e-11,7.03033844736419e-08,0.417084123350498,0.0220108331772215,1.77819138515314e-07
"CEBPD",0.919073314971719,0.667011149844655,0.718671168565507,0.000184337379019205,0.0213859901322872
"APOL6",0.000113989575883214,0.528251979712149,0.371010245063439,1.14166932348409,0.17953421202656
"CCNL2",1.67899060940053,0.638644163209694,0.631340460277797,0.0231143574851694,0.0936210549833228
"UBA52",0.834659075331795,0.507589582834736,1.76808450973518,0.0168688130514558,0.117818146352709
"IGLV9-49",6.31779194397308e-07,0.0172490680424901,0.178042124092338,0.0563376848301105,0.00517352950171695
"TINCR",0.00170037018745255,0.000355606428762066,0.951524922753728,0.378875756546765,0.0239158572968197
"IGHV3-64",8.94163293351781e-05,0.0123031414978247,0.10952839724486,6.24408223917421e-05,0.00171832222209721
"HLA-DPB1",0.452160583636882,0.368813814545614,1.26633910938656,0.0254138881135139,0.403037789946963
"IGKV3D-15",0.00784494718275019,0.0517804835341917,0.180426464961941,0.0214279302208486,0.0550643577648732
"CPTP",1.10032823375059,0.289339645365233,1.70896723207605,0.00235199940710594,0.0725486612797395
"IGHV4-59",4.02270655839473e-06,0.0910246013099113,0.442283274778347,0.0868067808478918,0.000376344955418009
"C4B",0.82364131613529,0.00324908197281862,0.00130201901634544,0.0726110571145367,0.210920795833311
"LINC01087",0.0466586051833875,2.51461607625823e-09,0.000127965470497862,0.0567817534308262,0.0734671782046923
"IGKV1D-27",0.0171350467081472,0.0160864848103563,0.0862325324236529,4.68968124759794e-06,0.000516761558031146
"IGHV3-74",0.000199168498433548,0.0914864490657517,0.220647145406885,0.0443367456884749,0.0560730802222766
"NDUFAF8",1.12681897602759,0.261984762343903,1.97962316392156,0.0357763256487476,0.042320082135065
"IGKV6D-21",3.20639888190979e-05,0.0128886025328079,0.0631323397894353,0.0292697089122107,0.00166622795855139
"MTND2P28",0.11488810631584,0.256100836151434,0.389843183360221,0.161603024690555,0.356403349435019
"MCRIP1",0.876986016629286,0.351883985112349,2.08716774763044,0.00421880724432375,0.051207891845263
"IGHV3-72",0.000490964690909838,0.0211055461957539,0.081576972453436,0.0010214588935419,0.0178151412528949
"FGD5-AS1",0.170182641040126,0.0546744788496735,0.0968229575056118,0.613659920381762,0.361499942535155
"MTND1P23",0.0704214315289013,0.0275928697387784,0.145015577174464,2.39276667897301e-09,1.3643550076735e-05
"RPL17P6",0.972063347389366,0.921549910444643,0.947635047442344,1.07571501525208,0.305461849313079
"PSPHP1",0.229909433634607,0.00352094517069281,1.05911915504971,0.0413221746713331,0.0407513732101076
"WDR46",1.33636323195548,0.436350384692321,2.99655310433883,0.123013929658435,0.201540755091828
"RPL41P1",1.67620120528016,0.504767100948161,0.905959490895504,0.0272678501688586,0.2611732132272
"RPS27P3",0.494391356251799,0.127371240129971,0.67561783812282,7.06273662132706e-09,2.22153106015666e-05
"RPS28P7",0.572488170848654,0.325264165149681,0.988122416980222,1.79534649567314e-06,0.000892908878903278
"AKR1B15",0.00416806852419199,0.0135335301376529,0.0388049552408931,0.0374178152691839,0.030753414785972
"LTB",0.000212546706629985,0.0689637000269748,0.376923675959384,7.06648817936358e-09,3.54919279065012e-06
"GAPDHP1",0.00381167394366427,0.0149598641112782,0.876334383778606,0.00617043641986894,0.000796070027425655
"ORM2",2.0405290155993e-08,0.0360884191744545,0.177907707299202,0.00462606814667198,7.97607437038304e-05
"FAM174C",1.57515594453304,0.153842504266082,1.52234195459717,4.56404550795302e-05,0.00510042420053017
"OST4",1.66804565100539,0.264691704310111,3.32554674083845,0.308889148838542,1.03830022187155
"FNDC10",1.32463561836007,0.00515055964282195,1.85805086649815,0.00137528480271591,0.0170955761791696
"RPL41",2.40367958764618,0.656464961367454,1.50837712944411,0.0278487157140289,0.509567236599768
"RPLP0P9",0.308130553255427,0.204065212619002,0.586193312569989,0.0121316836975376,0.0265027742106299
"ANKRD10-IT1",0.24894619356646,0.165880758155745,0.0266879141300643,0.564243866291553,0.215729098915619
"ORM1",0.000130482273077885,0.0367095815128995,0.0671910148003247,0.00698813866601181,0.000430867170921668
"MTCO2P12",0.101203434097369,0.0476552242892927,0.120946367873904,0.0428095181612795,0.00950782736721063
"HLA-DRB6",0.108502595033551,0.170185518388416,0.835994680748303,0.0439988865483362,0.175699566439077
"SPINK8",0.0480397412395653,0.00289629968717528,0.173067303199842,0.00963164047106731,0.188061698014193
"XIST",0.0217103242615855,0.041035116707498,1.54506245183928e-06,0.24475373251473,0.263971414994862
"RPL10P6",0.137879670188549,0.114415494039364,0.955883960013676,1.86560431879462e-09,2.59470087359945e-06
"RPL29P4",0.415544589562886,0.212229200629059,0.661490491792196,4.26367387291554e-06,0.000103411719409796
"NFE4",1.20583182109261e-26,6.22600033977036e-05,0.502330197752503,0.00455422661394664,3.52556613201104e-19
"LINC01614",0.0853703087901547,2.3881163496604e-07,0.117614743536226,0.704447000593447,0.339191352726709
"MIR205HG",0.455016984090375,0.444015193275684,0.00017044220942502,0.0010403016686152,0.0194195381101872
"HSBP1",0.965282135221884,0.0317592798811858,1.36743283078113,0.930687318696222,0.51196897014968
"LINC01436",1.39781376077731e-15,0.0129275535955183,0.322729885884894,1.47741851900642e-06,3.49167911349729e-13
"HLA-DPA1",0.0450494657115447,0.187020882817201,1.30237947376566,0.178056478302732,1.17461645688072
"IGHV4-31",5.7065996461221e-06,0.0439781713754188,0.22410811588093,0.035490249579383,0.0179400121023918
"RPS18",1.20710442726757,1.04773067793863,2.18061295489515,0.30273398076741,0.106103020597075
"TAPBP",0.864951528634821,0.184277620905324,2.10956864762755,0.526522011048267,0.228286026625851
"IGHV3-43",0.000317717800842926,0.057583842802167,0.204429846797346,0.00674105694229882,0.00461298141739792
"RPL3P4",0.551999349825567,0.225996068196276,0.621229126358349,2.31340431217004e-09,4.56580865665103e-06
"HLA-DQB2",0.102047535760477,0.0886712121936737,0.518974936789959,0.0312746764342283,0.190230959399119
"DUX4L50",0.679186159750647,0.0494223296714543,0.0848138126711379,0.0347421400067697,0.136254804129345
"PHGR1",0.501172148210617,8.41641119045025e-06,0.00050546758585907,8.9686030726927e-07,6.29198351713738e-05
"GPX1",1.24417864244221,0.531766088815192,1.35587690464324,0.00402333268479485,0.084747393165667
"EEF1A1P6",0.221091021864351,0.225473800285512,0.184576702773017,0.0927278841215167,0.0517629130461627
"TMEM238",1.39332751833007,0.000807715145832655,0.774547696278404,3.14318042569628e-09,2.49819284371928e-05
"CYP2T1P",0.931338926107866,1.39401921351631e-07,0.0154489635236977,0.0612773371734169,0.0170471134516754
"RPS15P4",1.16469395081324,0.293890467542099,0.873179165052154,5.48647023009069e-08,7.16403677623256e-05
"RPL10P9",0.218525834619843,0.183077487970531,1.23518996132106,3.5056576940153e-09,1.8337014252944e-05
"RPS28",1.23301651706614,0.580284110252166,1.64966665834767,2.11820609116111e-05,0.00474782650779729
"PAGE2",3.58358981430477e-10,0.00291218538017297,0.111161727183196,0.021358432004117,4.66316962255958e-07
"TRIM26",0.974262269334587,0.25428175047673,1.94095758370275,1.41573316689676,0.359917552181881
"GAS5",0.946971164476647,0.569034524647858,1.17962548107537,0.0988843993727862,0.0544236139028113
"HLA-B",0.157916871389922,0.140867762983049,1.33546339398055,0.0930815896126839,0.171390361148243
"DSCAM-AS1",0.325538781042263,3.05003453897197e-08,0.0150442099667459,0.0715141075096127,0.0121933483184061
"HGH1",0.725231256810121,0.00544862240852527,1.8728425565329,0.311004916983313,0.052781663193655
"RPL39P3",0.0578523037728174,0.151728643077674,0.552841160866301,0.00044606214227602,0.00271279416619327
"H3P6",0.813743561663975,0.0031091950346982,0.713994860538992,1.75946916748861,0.248188474743268
"LINC00993",0.841051673762678,0.0115601272203504,4.05142101337595e-05,0.00129421699495465,0.179456921295844
"KIAA0040",1.14071317048803,0.0010431018023952,0.0109829057111163,0.310215746001068,0.595685785793755
"HSPB1P1",1.02634654350684,0.00111683660192647,0.514960355105431,0.00282215957457513,0.0316140021173294
"VN1R53P",0.0143154336142409,9.15259782484562e-07,6.10657054372995e-06,0.0378622962765011,0.101638805299092
"RPS27P8",0.637713301024098,0.183904334469795,0.792557173806018,4.17819521023422e-09,1.25680844128427e-05
"RPL13AP5",0.772396367629368,0.59239174658593,0.968971041392516,0.00271669812126085,0.274287710932931
"RPS28P4",0.716391104800327,0.324891885799736,0.896908290245344,3.67511651143403e-05,0.00159082247757022
"LINC01522",0.0563062165573344,5.12506492279506e-07,0.0299698625594635,0.027629756067451,0.0202593197116629
"RGL2",2.22666392865683,0.163657313022618,0.583408133791608,0.0311417523294743,0.105300969675486
"HLA-DQA2",0.0153218163236067,0.059598061264238,0.644078842779542,0.129317220068136,0.218418402982187
"KIFC1",0.00013585775950072,2.53757320478692e-05,2.43216716503081,0.462960334933871,2.25464788118572e-05
"SCIRT",0.0427131301913992,0.0269964818486737,0.0837255823244039,2.45249122531716e-05,0.00531586344432305
