"","Basal","none","LumA_Normal","Her2","LumB"
"THRSP",0.00362620320154116,0.00624523125267609,0.000887130006762349,0.0256809527650281,0.00933501940900731
"NEK7",0.147289430741751,0.114752795818275,0.0518264180159034,0.254725034001943,0.227064328828051
"ANKRD50",0.0130177734757575,0.054564129810562,0.0275774622123008,0.0116273915702773,0.0176350726593353
"CDC123",0.247090494118048,0.00455285098491526,0.0236843075441626,0.0378522981936563,0.110665378606819
"CCDC3",0.0438766926581727,0.00844388334540841,0.011842089083166,0.0109003882021458,0.00481536512727094
"QDPR",0.00304678388962212,0.0532457807044287,0.0270952438283665,0.0262195482371802,0.00824259698421898
"EDNRA",0.0370716102030616,0.0793677911725373,0.147603613696392,0.133043560809153,0.010330249987833
"AKR1C2",0.0110817038925748,3.61736564821031e-05,0.00142558240002521,0.0136810470823881,0.0295269410547117
"MFSD6",0.195551073469497,0.171255816189964,0.0503944158908959,0.10989439955872,0.140223232340222
"TMEM45B",0.000107676347205917,0.0224052930373147,0.00185101556308858,0.103830652660527,0.0148260005011943
"ACSL1",0.0429115799298604,0.0931307338718609,0.0377772460089999,0.0379738049445845,0.0943257371194544
"SLC25A4",0.182382085753293,0.14614441986314,0.209843830631472,0.150912118894023,0.0659868109705043
"CCL28",0.0820066017031125,0.0140959362236693,0.0269630379816089,0.00980790272351939,0.00839418084285172
"GFRA1",0.00499276525997979,0.0515915514001178,0.10024335862602,0.098463544378079,0.00329578818778167
"DST",0.0870510261531708,0.104437124432835,0.0361458300541837,0.0555172342199861,0.0768130306195127
"BAG3",0.0395870293914672,0.0153434021414077,0.093285079064638,0.0557949415106567,0.103299271207219
"KCNE4",0.00256847262889025,0.146734201911383,0.023171169675704,0.00365867439510865,0.00341705671972538
"MZT2B",0.0498882549073682,0.1532478109053,0.0599583840257597,0.00421612046806756,0.0129864452222044
"FAM168B",0.0237483817732443,0.11121862319363,0.118630917250323,0.140299075177274,0.207286846620653
"HSPB8",0.00696187218944395,0.0178297676730144,0.0340947707887759,0.0461765133539806,0.0233336118683009
"ATP5F1A",0.246692260345572,0.118179797898183,0.0669717275274341,0.157678347821439,0.253511915752764
"HAUS1",0.0513179133865644,0.174072837082869,0.0506131872003357,0.0322139461556995,0.0763676405989639
"TCF7L1",0.189228424715376,0.000308825240610459,0.00127717744765382,0.000301148066414399,0.0188902598815566
"TGOLN2",0.0586339541814319,0.356970262218412,0.265873000159378,0.0794722017851321,0.310830446639064
"UHMK1",0.0846360881921143,0.265304387299277,0.133423835411705,0.225474844021582,0.110893727701241
"SPOCK1",0.0683226615043962,0.0440450592687747,0.0933732057496049,0.128698117377747,0.022169085316534
"ZFP36L2",0.051184261269957,0.0525713393268092,0.207314429134008,0.0581987289072337,0.11515687640806
"TMEM123",0.257964308229646,0.00671994465024917,0.00457011890861466,0.00170582260669412,0.10081782987997
"SPARCL1",0.117630593762473,0.00477822040591079,0.207515213294829,0.141068403565431,0.112248389019059
"MEPE",0.00144692931368724,0.000631638813263584,0.000155560345483574,0.00076959503361422,0.0093771766953303
"MBNL1",0.346458522593638,0.0449724184233606,0.13263667740206,0.0131040244816045,0.124350620707074
"GPD1L",0.00945484030942859,0.0624687327672724,0.18154868832193,0.208330176686455,0.0496289697388832
"GJA1",0.0105863543112998,0.0762170062298576,0.0729365875635697,0.000361887435251397,0.00580614712932998
"CCNO",0.0112957173814573,0.0407860268980127,0.00122741743069862,0.113642390297678,0.020729004783988
"HNRNPDL",0.107857631909214,0.30238149267437,0.484372293684828,0.0136586295651688,0.0709889117245377
"UTRN",0.135039651818304,0.101272174077561,0.0658591128195966,0.153166890734198,0.0118429631393509
"PTPRK",0.232279122161322,0.0268573138402104,0.0150406822465748,0.00590230611910038,0.142190765827366
"PLOD2",0.0453744472042812,0.0106842064928485,0.00903946991988361,0.00948976451631476,0.062979444443047
"CPB1",0.000660501025388026,0.0510573985008979,0.0166786675463922,0.00693618258820227,0.00331235950318377
"DAB2",0.0536324005963678,0.211994170316921,0.141912774204652,0.103296361124216,0.0273706707221032
"CAST",0.169302111235396,0.196342006506333,0.165232842131939,0.0511596872221831,0.0395465392227326
"SCOC",0.114463606280797,0.106907463472681,0.0682840898578802,0.272395105024905,0.0685909128896572
"CLGN",0.00488674731975204,0.0465386642080236,0.0429625300731012,0.10251243838196,0.0186783974782307
"SMARCA5",0.09908644945661,0.199454821487588,0.114442436067144,0.384931543164999,0.00857371866573465
"RASSF3",0.0681360113391106,0.0188867605742996,0.0118985276463415,0.0596047348254585,0.133658268067077
"HNRNPU",0.387713584190448,0.106437998079787,0.194402445323339,0.0546350927956735,0.341654046365479
"TMEM87B",0.0632665475535557,0.122122854372068,0.204389402190127,0.356382907898312,0.0655227307675052
"NR4A2",0.0188284967138234,0.127081094758865,0.00114870448409156,0.0621401339275705,0.0292472427842978
"LPCAT1",0.0433170748013615,0.00837493574465735,0.0653563143134394,0.166654283601848,0.125613017719372
"NMRAL1",0.0700978799006272,0.0367444688817241,0.165601852145333,0.214443463623675,0.2319799334765
"C16orf89",0.0121390444988259,0.106879496940883,0.0217070585001566,0.00145278494821553,0.00123529977426613
"CMTM7",0.21727823832165,0.00073221865231632,0.000344135334524298,0.00176867882854924,0.0564992991912815
"RMND5A",0.112415928838272,0.0569898883382315,0.0752872369600263,0.148120359713023,0.0797109119109803
"LURAP1L",0.0121885431210004,0.0630924641111683,0.0111918558999008,0.067587558639173,0.0190983767460019
"TRIP12",0.12220293334518,0.186262349806286,0.119851442917217,0.218970204063252,0.199981446097709
"CEBPG",0.242578277685107,0.0110232224024726,0.0201069312228004,0.028859775778713,0.0939075396972406
"DDAH1",0.166139301429733,0.119488319727138,0.221678121452567,0.0154810301488663,0.267227408608084
"THY1",0.0529233229717415,0.0437370087742027,0.0141694496284007,0.0701326430679887,0.0576064829774174
"ANKH",0.0467840290800812,0.0179634438364721,0.00196380714752172,0.0212538434326222,0.13171613723582
"RETREG1",0.00737836645726702,0.0880954234090888,0.0439446500344185,0.0889970577086807,0.016066553618413
"TOMM70",0.121557513015812,0.0212385323098638,0.0431142350029597,0.284763294233683,0.280714513747082
"CYP4Z2P",0.0122798442557333,0.00743547833722339,0.022048958374141,0.0707242753282399,0.0269967302758622
"UCHL1",0.108925911499041,1.29021203773649e-05,8.74167954503347e-05,3.98747252345688e-05,0.00616642212460008
"MIA3",0.0620977600715009,0.271609886200759,0.00707575674060898,0.0822878859149937,0.130510987761351
"ENAH",0.0162708996127948,0.061063172946216,0.00507290728439249,0.137931705852307,0.363878218915796
"SH3RF1",0.110129968757803,0.122267769524998,0.157109885468022,0.163203762972035,0.0965363728656105
"GBP5",0.0997015873073673,0.000279512890129765,0.000969549610567951,0.000401114695026071,0.00285383651177596
"BUB3",0.00123855038269839,0.0301482093562066,0.0335803939621735,0.0822058291012574,0.0204415438486657
"ATP5MC3",0.206086413342886,0.015462379251683,0.0197522961166834,0.0722828453077581,0.152162677866892
"PDLIM3",0.0906718249202418,0.0516117587618566,0.0385738822275628,0.0716728204568665,0.0755049949910143
"LY96",0.208888068727789,0.0613904840860948,0.017838438417113,0.094678063963205,0.041853713439863
"CXADR",0.168394137693807,0.00181600654168421,0.00282383976177576,0.00302808691190924,0.0174258668414812
"BTG3",0.128260946050413,0.000989919258657478,0.00198353409145499,0.00200679352465567,0.0228170932511889
"MRPL39",0.0837802186148841,0.0462444755946696,0.0245622369824556,0.031939814280452,0.301373630802164
"ATP5PF",0.213401736148459,0.0854664173127425,0.0823023003204697,0.165082271414195,0.25089717359493
"ADAMTS1",0.10076672334113,0.0174895059411193,0.0688648298175659,0.000786310198856993,0.0190323733670329
"APCDD1",0.0553732896988017,0.00300513016716516,0.0125315601890018,0.00410210538167028,0.034190199772158
"ANKRD40",0.056267351488781,0.04970845996466,0.024319856553407,0.169046929500647,0.107328824533657
"VOPP1",0.0500526632298526,0.00865569999521212,0.00923417554235557,0.0411207975884012,0.0418380896161112
"PROM2",0.055057137323191,0.068915916632318,0.0698308010502163,0.0193040245075962,0.112761663161786
"KLF10",0.0895383503829533,0.137555408329991,0.0943181449265251,0.0842912868328736,0.125541252710838
"PTPRN2",0.00203224693714772,0.00960251937616427,0.0385973558954992,0.0516714041906988,0.00511973009360416
"AZIN1",0.199540194560484,0.0282664707417592,0.0533026646180338,0.2103341272987,0.0775593054584729
"ATP6V1C1",0.0767127701158398,0.0787341553447771,0.0950143364838378,0.127288237194671,0.130406218892081
"GTF3C6",0.0511630178860925,0.024099138080833,0.0167605116501016,0.0702237213918644,0.205901239658223
"MARVELD1",0.135348445192867,0.0262253351635471,0.203116535415467,0.13133372543489,0.274323095122083
"HSPA13",0.00730582767795386,0.0618594314564146,0.0305900963670311,0.0472766277162204,0.0730923592480896
"USP25",0.0410676567141375,0.0041058091622296,0.00747632544271399,0.00981873855971584,0.0122367940968682
"RHOC",0.0534568131920369,0.235612783691307,0.19065006201117,0.265570533402669,0.0458404422238142
"DBI",0.115840366468415,0.0264003413339941,0.0161120409331277,0.0493223942407391,0.0626114744950767
"SLC16A1",0.218008047833269,0.000923034027026954,0.00340257869031835,0.000927349546306598,0.00836461933447759
"OXA1L",0.0992648133535262,0.170129620295655,0.180198175335614,0.0398708746624621,0.122446757603072
"LARP1",0.411136785099656,0.228811789815123,0.0377720584730741,0.123426771393155,0.262647724141877
"CNOT8",0.00420315425345495,0.143498654154618,0.233131552564803,0.0120897568918945,0.286737322753303
"NUP205",0.476729902080463,0.0607443072550305,0.011322430292325,0.0651245511596538,3.56684950135361e-05
"VSIG4",0.0323878335671793,0.00794760722377859,0.0109001633468257,0.0175259512022832,0.0924479058271524
"PDIA4",0.0950307070300474,0.0719729290950063,0.0256335642881457,0.0167055047606626,0.34438801171582
"FZD7",0.182908228402034,0.00118016387351205,0.0107109590812854,0.000745081804949597,0.0274366133591873
"DEPTOR",0.0384481730643696,0.082494548449554,0.0729936160128368,0.0534138243841496,0.0234276293794207
"SLC26A2",0.0884870630391417,0.00360927947275002,0.00309655925832371,0.00244276903497749,0.0314597886549625
"RRAGA",0.140673771319926,0.124034852557571,0.0416264368923494,0.0620633952238528,0.0437612800880607
"RMND1",0.0085507779776945,0.0481104991517219,0.0135679048872425,0.0976849688071361,0.0388161649616401
"VBP1",0.319278374675196,0.0746383510735706,0.00166341468359239,0.147417071848621,0.160244618550732
"PSD3",0.00939309039947196,0.0302219811777399,0.104789602291011,0.0778290718468945,0.013702305268575
"GNAQ",0.166305897779555,0.276204957818454,0.0784082138305458,0.157496704849014,0.219957865543877
"WIF1",0.0307067682148898,2.24715459347178e-05,3.32262504915374e-05,6.20238060475907e-06,0.00360225838217729
"UGT2B4",0.00163127747000472,0.00733897502382032,0.00193401446908004,0.00750965846967054,0.00566882211594479
"BATF",0.0275537542207084,0.0632562184978955,0.0866980156570696,0.163649789963414,0.0291444422014536
"DRAM2",0.200495179102524,0.0337898745022721,0.152125472488444,0.197562477977466,0.203227955334954
"ART3",0.0365508879268446,9.41290144682519e-08,3.53744811232859e-06,9.28018678313528e-08,0.000244204421893555
"CXCL13",0.00720973943369306,0.00985526473503115,0.00298463416405985,0.00534574190814718,0.00819766779764834
"CCT8",0.415869297551652,0.0204941603802581,0.114683396077953,0.0983755231578631,0.022188263322031
"CLDN8",0.0187508336721206,0.00239656422602107,0.00645492998738573,0.0219671232197199,0.0300568604769718
"ATP5MJ",0.0596498609243228,0.144821330757745,0.0125928636115013,0.197412163918147,0.308588108321171
"PCDH1",0.068958088852298,0.504729261892075,0.0788295768051694,0.0123649762294316,0.130588686754649
"MTERF3",0.285794641776392,0.0193805061338956,0.0143240692266671,0.0195000414570064,0.212594298520976
"PTDSS1",0.31551198219063,0.000402856507233589,0.0173789891150814,0.00359653940252898,0.256427211939924
"RPL30",0.0693844190756588,0.0235848685385329,0.00160607403439425,0.106191352384899,0.243543227919023
"EEF1A1",0.210166864096142,0.154433517346649,0.118492229374183,0.181778711266883,0.0596337222413616
"HK1",0.122283369207824,0.00316126321166225,0.0647412696951373,0.0509536915370731,0.0354640323161824
"CD109",0.115575090075287,0.0103324430421426,0.0207864636984075,0.0206469046319683,0.083374713069806
"UBE2L6",0.21423173690555,0.0883026918692823,0.0106010242866779,0.182727075386667,0.02640014912619
"ZDHHC5",0.219871528981772,0.145139122209056,0.102357305914659,0.012735050092689,0.0632985351796782
"ZFAND3",0.167816456841245,0.297877815487285,0.177552830657227,0.155670852635291,0.336142899389414
"NPTN",0.14699913927913,0.224107492000804,0.0235600221469098,0.214968971397488,0.0685590571913544
"SAMD8",0.0114542383145175,0.0051147042804442,0.0348021218904033,0.0280257974771616,0.0243655352317254
"RAB11FIP1",0.00512818657956819,0.0306149393109244,0.0390172245048276,0.0487401101702282,0.0300555895092931
"GLYATL2",0.03340636775151,0.000148641027983205,2.19943400745411e-05,0.020156388227253,0.006274949026021
"MAPK13",0.228285072317633,0.0205100115623517,0.0375544619655291,0.151195412092432,0.287587841024531
"BAG4",0.0277730489219334,0.0592948825909421,0.0481559022503998,0.0300652027044544,0.0765260353639001
"MS4A1",0.0112225778045073,0.00210910812702549,0.0208097114567808,0.00034085756597834,0.010287708346215
"ATAD2",0.209247017303969,0.00489242099820047,0.0106839955316145,0.0339451845223,0.0579854734509803
"FBXO32",0.134100613075123,0.00761780223083708,0.0315653108830849,0.00431066547549041,0.0734928005030564
"ZNF689",0.00113483205874872,0.0292205761933628,0.00546175792998244,0.0263385707802706,0.00670124634581138
"COX6A2",0.00391494686142451,0.00749315665544852,0.00199677990168794,0.00633831060635463,0.00596695231242219
"B3GNT7",0.0432787741132824,2.35328083985653e-05,9.34906495841868e-05,0.000220364961365386,0.0115325032013648
"MPV17L",0.0129540742867317,0.0492771795627077,0.0221612793308675,0.102972512132325,0.0100966261122826
"EIF4A2",0.259938467114357,0.11308417823262,0.00111738839266731,0.107177933362151,0.364081930435785
"SEC13",0.217141391779261,0.00239431840122431,0.0555701347686115,0.0746925799135488,0.0938702974600812
"TIMP4",0.00242351987737761,0.0341189081210219,0.053634059284849,0.0135162664322262,0.00815100493478944
"ODR4",0.0147470848375055,0.014634095174855,0.0277598039125072,0.501181008595939,0.0522360621265318
"SSBP3",0.216703198374402,0.0435128037686894,0.00109680754877329,0.0602011954128141,0.142161543228644
"MMP14",0.0558113618977801,0.0789023861466245,0.0953906308694571,0.00133238023563262,0.0926828652474512
"FZD1",0.036992051547911,0.0413291308042392,0.0869117013772817,0.0515762031515299,0.0509545126717633
"SUSD3",0.00352241244640792,0.151269823579548,0.0758389834569844,0.0414176910819003,0.00685528914023475
"IL34",0.150175550459211,4.40815829062583e-05,4.93271548939262e-05,2.86077524578736e-05,0.0106482825933866
"KIT",0.140392989656757,0.000658878164956219,0.00672311937451072,0.000809775651258767,0.0174980469353336
"CCNB2",0.177233943393033,0.00184731836132511,0.000359371035128509,0.00438723426310438,0.170242796924272
"TSC22D3",0.068506263669309,0.0672536529638313,0.136650313864778,0.382401722736117,0.125434649860689
"ETS2",0.319336862506681,0.00349097700971549,0.0633762842221041,0.0279059994678589,0.0123483024076483
"SLC35B2",0.198896153823116,0.0168881548806565,0.067826496677957,0.00926107403050558,0.0653581986212774
"TMEM164",0.0156342346917349,0.0633411401259759,0.00767763857436587,0.0879315103233357,0.0225382225128224
"MX1",0.0648002239283601,0.033184876576786,0.00263106687668673,0.0494357742512269,0.109492888681329
"CREB3L1",0.0146420783008004,0.236195436132946,0.0694259399265791,0.125534545464619,0.0100151311727374
"SLC38A10",0.132113526858993,0.119926682531668,0.268612828397699,0.0083621847653231,0.263861752524185
"TMEM268",0.0396368186310468,0.406873574184006,0.191099491470504,0.0262678263556022,0.174825690121122
"SLC34A2",0.0959648198202971,4.68550424612649e-05,0.000676685619390723,0.000317382429846881,0.0191136726342646
"ACAN",0.0146812142243003,0.000508014573562673,0.00123783768321526,0.000390058704417331,0.00495131460678894
"PSMG3",0.136766048550317,0.0475251969900134,0.0456615816188146,0.00209193779988598,0.379979314769673
"PRXL2B",0.0696218124778545,0.18872179585246,0.147918288442462,0.153482695482875,0.198126212533681
"RER1",0.126838341354302,0.108815654075541,0.0791044159524097,0.0050595526295578,0.00576101592119371
"SKI",0.151882204955537,0.00503590595042414,0.0584777241758185,0.0186637990793881,0.00297777687197932
